player,trial,stone_type,result
8,352,paid,N
8,353,free,N
8,354,free,N
8,355,free,R
8,356,paid,N
8,357,free,N
8,358,paid,SSR
8,359,free,N
8,360,free,R
8,361,paid,SR
8,362,free,N
8,363,free,R
8,364,free,SR
8,365,free,N
8,366,free,N
8,367,free,N
8,368,paid,N
8,369,paid,N
8,370,free,N
8,371,free,N
8,372,free,N
8,373,free,N
8,374,paid,N
8,375,paid,N
8,376,free,N
8,377,paid,N
8,378,paid,N
8,379,free,R
8,380,paid,SR
8,381,paid,N
8,382,paid,N
8,383,free,N
8,384,free,N
8,385,paid,N
8,386,paid,R
8,387,paid,R
8,388,free,SSR
8,389,free,N
8,390,free,R
8,391,free,R
8,392,free,R
8,393,paid,R
8,394,free,N
8,395,paid,N
8,396,free,R
8,397,free,N
8,398,paid,N
8,399,free,R
8,400,free,R
8,401,paid,R
8,402,free,N
8,403,free,R
8,404,paid,SR
8,405,free,N
8,406,free,N
8,407,free,N
8,408,free,R
8,409,free,N
8,410,free,N
8,411,free,R
8,412,free,R
8,413,free,N
8,414,paid,N
8,415,free,N
8,416,paid,N
8,417,free,N
8,418,free,N
8,419,free,R
8,420,free,SR
8,421,free,N
8,422,free,N
8,423,free,N
8,424,paid,N
8,425,free,N
8,426,paid,SSR
8,427,free,R
8,428,free,N
8,429,paid,N
8,430,free,R
8,431,free,N
8,432,free,R
8,433,free,R
8,434,free,N
8,435,free,N
8,436,free,N
8,437,free,SR
8,438,paid,N
8,439,paid,N
8,440,paid,N
8,441,free,N
8,442,paid,N
9,1,free,R
9,2,paid,N
9,3,free,N
9,4,free,N
9,5,paid,N
9,6,paid,R
9,7,free,SR
9,8,free,R
9,9,free,SR
9,10,free,N
9,11,free,R
9,12,free,R
9,13,free,N
9,14,free,N
9,15,paid,N
9,16,paid,R
9,17,free,SR
9,18,free,N
9,19,free,N
9,20,paid,N
9,21,free,N
9,22,paid,N
9,23,free,N
9,24,free,N
9,25,free,N
9,26,free,SR
9,27,paid,N
9,28,free,SR
9,29,free,N
9,30,free,N
9,31,paid,SR
9,32,free,R
9,33,paid,SR
9,34,free,N
9,35,paid,SSR
9,36,paid,N
9,37,free,N
9,38,free,N
9,39,free,N
9,40,free,N
9,41,free,N
9,42,free,N
9,43,paid,R
9,44,free,N
9,45,free,N
9,46,free,SR
9,47,free,R
9,48,free,N
9,49,free,N
9,50,paid,R
9,51,free,N
9,52,paid,N
9,53,paid,N
9,54,free,R
9,55,free,N
9,56,free,R
9,57,paid,SR
9,58,free,N
9,59,free,N
9,60,free,R
9,61,free,N
9,62,free,R
9,63,free,R
9,64,free,N
9,65,free,R
9,66,free,N
9,67,free,N
9,68,free,N
9,69,paid,N
9,70,free,N
9,71,paid,N
9,72,free,N
9,73,paid,SR
9,74,paid,N
9,75,free,N
9,76,free,N
9,77,free,N
9,78,free,R
9,79,paid,N
9,80,free,N
9,81,free,N
9,82,free,N
9,83,free,N
9,84,free,R
9,85,free,N
9,86,free,R
9,87,free,N
9,88,free,N
9,89,free,N
9,90,free,SR
9,91,free,SR
9,92,free,N
9,93,free,N
9,94,free,SR
9,95,free,N
9,96,paid,N
9,97,free,N
9,98,free,N
9,99,free,R
9,100,free,N
9,101,free,N
9,102,paid,SR
9,103,free,SR
9,104,paid,N
9,105,free,N
9,106,free,R
9,107,free,N
9,108,free,N
9,109,free,SR
9,110,free,N
9,111,free,R
9,112,paid,N
9,113,free,R
9,114,free,R
9,115,free,R
9,116,paid,N
9,117,free,N
9,118,free,SR
9,119,free,R
9,120,free,R
9,121,free,N
9,122,free,R
9,123,paid,N
9,124,paid,R
9,125,paid,N
9,126,free,N
9,127,free,N
9,128,free,R
9,129,free,R
9,130,free,R
9,131,free,SR
9,132,free,R
9,133,paid,N
9,134,free,N
9,135,free,N
9,136,free,N
9,137,free,N
9,138,free,N
9,139,free,N
9,140,free,N
9,141,free,N
9,142,free,SR
9,143,paid,N
9,144,free,N
9,145,free,N
9,146,free,R
9,147,free,R
9,148,free,R
9,149,free,N
9,150,paid,N
9,151,free,N
9,152,paid,SSR
9,153,free,N
9,154,free,N
9,155,free,SR
9,156,free,N
9,157,free,N
9,158,free,N
9,159,free,R
9,160,free,N
9,161,free,N
9,162,paid,N
9,163,paid,SR
9,164,paid,N
9,165,paid,N
9,166,free,N
9,167,paid,N
9,168,paid,N
9,169,free,N
9,170,free,N
9,171,free,N
9,172,paid,N
9,173,free,N
9,174,free,N
9,175,free,N
9,176,free,SSR
9,177,free,N
9,178,free,SR
9,179,free,R
9,180,paid,N
9,181,paid,N
9,182,free,N
9,183,free,R
9,184,paid,N
9,185,free,R
9,186,paid,SR
9,187,free,N
9,188,free,N
9,189,paid,SSR
9,190,paid,N
9,191,free,N
9,192,free,N
9,193,free,N
9,194,free,R
9,195,free,N
9,196,paid,R
9,197,paid,N
9,198,free,R
9,199,paid,R
9,200,free,R
9,201,paid,R
9,202,paid,R
9,203,free,N
9,204,free,R
9,205,free,N
9,206,free,R
9,207,free,N
9,208,free,SR
9,209,free,N
9,210,free,R
9,211,paid,N
9,212,free,SSR
9,213,free,N
9,214,free,N
9,215,free,N
9,216,free,R
9,217,paid,SR
9,218,paid,N
9,219,free,N
9,220,paid,SR
9,221,free,N
9,222,free,SR
9,223,free,R
9,224,free,N
9,225,free,N
9,226,free,R
9,227,free,R
9,228,free,SR
9,229,paid,R
9,230,paid,N
9,231,free,N
9,232,free,R
9,233,paid,N
9,234,free,R
9,235,paid,N
9,236,paid,N
9,237,free,SR
9,238,free,R
9,239,free,N
9,240,paid,SR
9,241,free,N
9,242,free,R
9,243,free,N
9,244,free,R
9,245,free,R
9,246,free,N
9,247,free,SR
9,248,free,N
9,249,free,N
9,250,free,R
9,251,free,N
9,252,free,SR
9,253,free,SR
9,254,free,N
9,255,paid,N
9,256,free,N
9,257,free,R
9,258,free,R
9,259,free,R
9,260,free,N
9,261,free,N
9,262,paid,R
9,263,free,N
9,264,free,N
9,265,paid,N
9,266,free,SR
9,267,free,R
9,268,free,N
9,269,paid,R
9,270,free,N
9,271,paid,N
9,272,free,N
9,273,paid,R
9,274,free,SR
9,275,paid,N
9,276,free,N
9,277,free,N
9,278,free,R
9,279,free,SR
9,280,free,N
9,281,free,R
9,282,free,N
9,283,free,N
9,284,free,R
9,285,paid,N
9,286,paid,N
9,287,free,N
9,288,free,R
9,289,free,N
9,290,paid,N
9,291,paid,N
9,292,paid,N
9,293,free,R
9,294,paid,N
9,295,free,SR
9,296,free,SR
9,297,free,SR
9,298,free,N
9,299,free,N
9,300,paid,SR
9,301,free,SR
9,302,free,N
9,303,free,N
9,304,free,N
9,305,free,N
9,306,free,N
9,307,free,R
9,308,free,N
9,309,free,N
9,310,free,SSR
9,311,free,N
9,312,free,N
9,313,free,R
9,314,paid,N
9,315,free,N
9,316,free,N
9,317,paid,N
9,318,free,N
9,319,free,SR
9,320,paid,R
9,321,free,N
9,322,free,R
9,323,free,N
9,324,free,R
9,325,free,N
9,326,free,N
9,327,free,R
9,328,free,N
9,329,free,N
9,330,free,N
9,331,paid,N
9,332,free,SR
9,333,paid,SR
9,334,paid,N
9,335,free,R
9,336,free,R
9,337,free,SR
9,338,free,SR
9,339,paid,N
9,340,free,N
9,341,paid,N
9,342,free,SR
9,343,paid,R
9,344,free,N
9,345,free,N
9,346,free,N
9,347,paid,N
9,348,paid,SR
9,349,paid,N
9,350,free,R
9,351,free,SR
9,352,free,N
9,353,free,SR
9,354,free,N
9,355,free,N
9,356,paid,R
9,357,paid,R
9,358,free,N
9,359,paid,N
9,360,free,N
9,361,free,SR
9,362,free,N
9,363,free,N
9,364,free,N
9,365,paid,R
9,366,free,N
9,367,free,SR
9,368,free,N
9,369,free,N
9,370,free,N
9,371,free,SR
9,372,free,N
9,373,free,R
9,374,free,N
9,375,free,N
9,376,free,SR
9,377,paid,N
9,378,free,N
9,379,free,R
9,380,free,SR
9,381,free,SR
9,382,free,N
9,383,free,N
9,384,free,N
9,385,free,N
9,386,paid,R
9,387,free,N
9,388,free,R
9,389,paid,N
9,390,free,N
9,391,free,SR
9,392,free,N
9,393,paid,N
9,394,free,N
9,395,paid,SR
9,396,free,R
9,397,free,N
9,398,paid,N
9,399,paid,N
9,400,free,SR
9,401,free,R
9,402,free,N
9,403,free,N
9,404,paid,N
9,405,free,N
9,406,free,R
9,407,free,R
9,408,free,N
9,409,paid,N
9,410,free,N
9,411,free,N
9,412,free,N
9,413,paid,N
9,414,free,R
9,415,paid,N
9,416,free,N
9,417,free,SR
9,418,free,N
9,419,free,SR
9,420,paid,SR
9,421,free,N
10,1,free,N
10,2,paid,N
10,3,free,R
10,4,free,N
10,5,free,R
10,6,paid,R
10,7,free,N
10,8,free,SR
10,9,paid,N
10,10,free,N
10,11,paid,SR
10,12,free,N
10,13,paid,SR
10,14,free,N
10,15,free,N
10,16,free,N
10,17,paid,R
10,18,free,N
10,19,free,N
10,20,free,N
10,21,free,N
10,22,paid,N
10,23,free,SSR
10,24,free,N
10,25,paid,N
10,26,free,N
10,27,free,N
10,28,free,N
10,29,free,N
10,30,free,N
10,31,free,N
10,32,free,N
10,33,paid,R
10,34,paid,SSR
10,35,free,R
10,36,free,R
10,37,free,N
10,38,free,N
10,39,free,N
10,40,free,R
10,41,free,SR
10,42,paid,N
10,43,free,N
10,44,free,N
10,45,paid,R
10,46,free,N
10,47,free,N
10,48,free,N
10,49,free,N
10,50,free,R
10,51,free,R
10,52,free,N
10,53,free,R
10,54,paid,N
10,55,free,R
10,56,free,N
10,57,free,N
10,58,paid,SR
10,59,free,N
10,60,paid,SR
10,61,free,SR
10,62,free,SR
10,63,free,N
10,64,free,SSR
10,65,paid,N
10,66,free,N
10,67,paid,SR
10,68,free,SR
10,69,free,R
10,70,free,SR
10,71,free,N
10,72,free,N
10,73,free,N
10,74,free,N
10,75,free,N
10,76,paid,SR
10,77,free,R
10,78,paid,N
10,79,paid,N
10,80,free,N
10,81,free,N
10,82,paid,SR
10,83,free,N
10,84,free,N
10,85,paid,R
10,86,free,N
10,87,free,SR
10,88,free,N
10,89,paid,R
10,90,free,SR
10,91,free,N
10,92,paid,R
10,93,paid,N
10,94,free,SSR
10,95,free,R
10,96,free,SR
10,97,free,R
10,98,free,N
10,99,free,N
10,100,free,N
10,101,paid,R
10,102,free,N
10,103,paid,R
10,104,free,SR
10,105,free,N
10,106,free,R
10,107,free,N
10,108,paid,N
10,109,free,N
10,110,paid,R
10,111,free,SR
10,112,free,N
10,113,paid,N
10,114,free,N
10,115,free,N
10,116,paid,SR
10,117,paid,R
10,118,free,R
10,119,free,SSR
10,120,free,R
10,121,free,R
10,122,paid,N
10,123,free,N
10,124,paid,N
10,125,paid,SSR
10,126,free,R
10,127,free,R
10,128,free,SR
10,129,free,N
10,130,free,SR
10,131,free,R
10,132,paid,N
10,133,free,N
10,134,free,N
10,135,free,N
10,136,free,N
10,137,free,R
10,138,free,N
10,139,free,N
10,140,free,R
10,141,free,R
10,142,free,N
10,143,free,N
10,144,paid,N
10,145,free,N
10,146,free,N
10,147,free,R
10,148,paid,N
10,149,paid,N
10,150,paid,R
10,151,free,SR
10,152,paid,R
10,153,paid,SR
10,154,free,R
10,155,paid,N
10,156,free,N
10,157,free,N
10,158,paid,N
10,159,free,N
10,160,free,N
10,161,free,N
10,162,free,R
10,163,free,N
10,164,paid,N
10,165,free,R
10,166,free,N
10,167,free,N
10,168,paid,N
10,169,free,N
10,170,free,N
10,171,free,N
10,172,free,N
10,173,paid,N
10,174,free,SR
10,175,paid,SR
10,176,free,N
10,177,free,N
10,178,free,R
10,179,free,SR
10,180,free,N
10,181,free,R
10,182,paid,R
10,183,free,SR
10,184,free,N
10,185,paid,N
10,186,paid,N
10,187,free,SR
10,188,paid,N
10,189,free,N
10,190,free,N
10,191,paid,SR
10,192,free,N
10,193,free,SR
10,194,free,R
10,195,free,R
10,196,free,R
10,197,free,N
10,198,free,N
10,199,free,N
10,200,free,R
10,201,free,R
10,202,free,R
10,203,paid,R
10,204,free,R
10,205,paid,N
10,206,free,N
10,207,paid,N
10,208,free,N
10,209,free,SSR
10,210,paid,N
10,211,paid,N
10,212,free,N
10,213,paid,SSR
10,214,free,SR
10,215,free,N
10,216,paid,N
10,217,free,R
10,218,paid,R
10,219,free,SR
10,220,free,R
10,221,free,N
10,222,paid,R
10,223,free,R
10,224,free,R
10,225,paid,R
10,226,free,N
10,227,free,N
10,228,free,N
10,229,paid,R
10,230,free,SSR
10,231,free,N
10,232,free,N
10,233,free,SR
10,234,paid,N
10,235,free,N
10,236,free,SR
10,237,paid,N
10,238,free,SR
10,239,free,R
10,240,free,R
10,241,free,N
10,242,free,SR
10,243,free,SR
10,244,free,N
10,245,paid,N
10,246,free,N
10,247,free,SR
10,248,free,N
10,249,free,N
10,250,paid,R
10,251,paid,N
10,252,free,SR
10,253,free,N
10,254,free,R
10,255,free,N
10,256,free,N
10,257,paid,N
10,258,free,N
10,259,paid,N
10,260,free,R
10,261,free,N
10,262,free,N
10,263,paid,N
10,264,free,N
10,265,free,SR
10,266,free,N
10,267,free,R
10,268,paid,N
10,269,free,R
10,270,free,N
10,271,paid,N
10,272,free,N
10,273,free,R
10,274,free,N
10,275,paid,SSR
10,276,free,N
10,277,free,N
10,278,free,N
10,279,free,R
10,280,free,R
10,281,paid,SSR
10,282,free,N
10,283,free,SR
10,284,free,R
10,285,free,SR
10,286,free,N
10,287,free,SR
10,288,paid,N
10,289,free,R
10,290,free,N
10,291,free,N
10,292,free,SR
10,293,paid,SR
10,294,free,N
10,295,free,SR
10,296,paid,N
10,297,paid,R
10,298,free,N
10,299,free,R
10,300,free,N
10,301,free,N
10,302,free,SR
10,303,paid,SR
10,304,free,R
10,305,paid,R
10,306,free,R
10,307,free,N
10,308,free,N
10,309,free,N
10,310,free,SR
10,311,free,N
10,312,paid,N
10,313,free,R
10,314,free,N
10,315,free,R
10,316,free,SR
10,317,free,R
10,318,free,R
10,319,free,N
10,320,free,SR
10,321,free,R
10,322,free,N
10,323,free,R
10,324,free,N
10,325,free,N
10,326,free,N
10,327,free,N
10,328,free,SR
10,329,paid,N
10,330,free,SR
10,331,free,SR
10,332,free,N
10,333,paid,R
10,334,free,R
10,335,free,R
10,336,free,R
10,337,paid,SR
10,338,paid,N
10,339,free,N
10,340,free,N
10,341,free,N
10,342,free,N
10,343,free,R
10,344,free,R
10,345,paid,N
10,346,free,N
10,347,free,N
10,348,free,N
10,349,paid,R
10,350,paid,N
10,351,free,N
10,352,paid,R
10,353,free,SR
10,354,free,R
10,355,paid,R
10,356,free,R
10,357,free,N
10,358,free,SR
10,359,free,N
10,360,free,N
10,361,free,SR
10,362,paid,N
10,363,free,R
10,364,paid,N
10,365,free,R
10,366,paid,N
10,367,free,SR
10,368,paid,N
10,369,free,SR
10,370,paid,SSR
10,371,free,N
10,372,paid,N
10,373,paid,N
10,374,free,SR
10,375,paid,SSR
10,376,free,SR
10,377,paid,N
10,378,free,N
10,379,paid,SR
10,380,free,N
10,381,free,SR
10,382,paid,N
10,383,free,N
10,384,paid,N
10,385,free,SR
10,386,free,R
10,387,free,R
10,388,free,R
10,389,free,N
10,390,free,N
10,391,free,N
10,392,free,N
10,393,free,R
10,394,free,SR
10,395,free,N
10,396,free,N
10,397,paid,R
10,398,free,N
10,399,free,R
10,400,free,N
10,401,paid,N
10,402,free,N
10,403,free,SR
10,404,free,N
10,405,free,N
10,406,free,N
10,407,free,R
